"pair1","pair2","dissimilarity.mean_dissimilarity","dissimilarity.mean_dissimilarityci1","dissimilarity.mean_dissimilarityci2","dissimilarity.mean_dissimilarity_direct","dissimilarity.mean_dissimilarity_directci1","dissimilarity.mean_dissimilarity_directci2","dissimilarity.standardized_mean_dissimilarity","dissimilarity.standardized_mean_dissimilarityci1","dissimilarity.standardized_mean_dissimilarityci2","dissimilarity.standardized_mean_dissimilarity_direct","dissimilarity.standardized_mean_dissimilarity_directci1","dissimilarity.standardized_mean_dissimilarity_directci2","dissimilarity.sd_dissimilarity","dissimilarity.sd_dissimilarityci1","dissimilarity.sd_dissimilarityci2","dissimilarity.sd_dissimilarity_direct","dissimilarity.sd_dissimilarity_directci1","dissimilarity.sd_dissimilarity_directci2","dissimilarity.standardized_sd_dissimilarity","dissimilarity.standardized_sd_dissimilarityci1","dissimilarity.standardized_sd_dissimilarityci2","dissimilarity.standardized_sd_dissimilarity_direct","dissimilarity.standardized_sd_dissimilarity_directci1","dissimilarity.standardized_sd_dissimilarity_directci2","dissimilarity.sparsity_dissimilarity","dissimilarity.sparsity_dissimilarityci1","dissimilarity.sparsity_dissimilarityci2","dissimilarity.standardized_sparsity_dissimilarity","dissimilarity.standardized_sparsity_dissimilarityci1","dissimilarity.standardized_sparsity_dissimilarityci2","dissimilarity.sparsity_dissimilarity_direct","dissimilarity.sparsity_dissimilarity_directci1","dissimilarity.sparsity_dissimilarity_directci2","dissimilarity.standardized_sparsity_dissimilarity_direct","dissimilarity.standardized_sparsity_dissimilarity_directci1","dissimilarity.standardized_sparsity_dissimilarity_directci2"
"AAG_24h1","AAG_24h2",14.3333460428618,13.8333675844964,14.7583496105234,-1.66669502525741,-1.83335809099415,-1.50002746187061,0.0317405669965223,0.0300604626891361,0.0330858652441487,-0.00369082313046501,-0.00421227385289491,-0.00337208940874697,8.142933630121,7.9967643032375,8.36409230785127,-0.151757834959734,-0.241344918194927,-0.0883602139086329,0.294632411301194,0.281709154089036,0.307496028934028,-0.00549099119298247,-0.00881614336331994,-0.00330348640901914,1035.88888888889,986.066666666667,1069.96111111111,2.83085973793235e-05,2.59506858559547e-05,3.02769422135231e-05,3.22222222222222,-30.7,53.2388888888889,8.80563470986142e-08,-8.50247314118005e-07,1.46600523375386e-06
"AAG_48h1","AAG_48h2",15.6666882296548,15.33328877677,16.1666878311538,11.1666216100331,10.833345919004,11.5000126317448,0.03663386968423,0.0351671660277702,0.0388438388206058,0.0261112339046063,0.024616053385143,0.0276665717338726,11.3030981786708,11.1392283646796,11.6190681405547,-1.59791036664022,-1.78389193031931,-1.4703025551088,0.281881505792904,0.274497418120124,0.294059297837333,-0.0398493734329047,-0.0442961614893861,-0.036666423008527,1075.66666666667,1029,1121.15,3.1039976820919e-05,2.92832968760075e-05,3.26649299816127e-05,149.444444444444,102.794444444444,186.605555555556,4.31244384093957e-06,2.86297489554197e-06,5.4417552289196e-06
"AAG_72h1","AAG_72h2",27.500038363311,26.7416620556052,28.0917031154703,-26.0000035465853,-26.6666375955879,-25.1667095898936,0.06413681213425,0.0616493180104145,0.0662721822911212,-0.0606383642425001,-0.0629985398079909,-0.0582103147283357,10.5439188249366,10.35260043966,10.7240665671895,-3.52582494472541,-3.69981764229142,-3.31411877242908,0.208026777606364,0.199422989991176,0.213585356359329,-0.0695629408603473,-0.0739743851486563,-0.065329216483605,1023.44444444444,975.566666666667,1067.26111111111,2.9456180026732e-05,2.77567223189445e-05,3.15127529706184e-05,-251.222222222222,-298.933333333333,-204.25,-7.23053121707101e-06,-8.65308867683376e-06,-5.92937649687284e-06
"DMSO_24h1","DMSO_24h2",10.1666262348832,9.83338280932244,10.3333200077105,-0.499958433060979,-0.500008047458168,-0.333330920677711,0.024248374279453,0.0229140550789775,0.0253015607597043,-0.00119244859887098,-0.00124100353614451,-0.000755297792818367,13.836837793294,13.4596520813813,14.2681267439302,-9.7858350360405,-10.2354735113165,-9.43314246139746,0.249635617370496,0.235993572030305,0.263846127144068,-0.176549946396837,-0.187347639039261,-0.166568013649507,1005.33333333333,954.677777777778,1053.73333333333,2.95906110992469e-05,2.7337140940874e-05,3.10991691847048e-05,11.5555555555556,-25.8722222222222,54.6,3.4012196665801e-07,-7.50336209503243e-07,1.54857720405193e-06
"DMSO_48h1","DMSO_48h2",63.3332947495154,61.5000003000384,65.0166761770728,-42.6666755509431,-44.0916462170816,-41.0750044755417,0.148278349734903,0.142325690389465,0.152720518556532,-0.0998928646360495,-0.104676095486204,-0.0951472133797127,9.14077822717786,8.91441452812875,9.35120417557438,1.49593794759902,1.3624311990519,1.60316253544731,0.234389512467956,0.223171408352028,0.244481842943331,0.0383591153297572,0.0347781499650891,0.0408271884328777,3815.44444444444,2594.51666666667,5470.67777777778,0.000110237378999878,7.39035121361618e-05,0.000158324292980866,2094.11111111111,944.416666666667,3705.15555555555,6.05039133932467e-05,2.67389374800614e-05,0.00010724711422829
"DMSO_72h1","DMSO_72h2",43.9999616557721,42.5749611713615,45.0000263666101,-1.16664016655948,-1.50006977149759,-0.908330297150387,0.0914441644418721,0.0886166538383156,0.0946170971994875,-0.00242460291374738,-0.00312055767954848,-0.0018613126671567,11.5226707675447,11.2271660551023,11.8168520586661,2.00593944352336,1.8262599261181,2.19962605501213,0.277448692629806,0.267476557416211,0.288089375647851,0.0483000241287555,0.0433881634009887,0.053692332574624,2426.66666666667,2230.12222222222,2701.71111111111,6.2237466411912e-05,5.63654694556017e-05,7.12527362501322e-05,766.666666666667,501.277777777778,1085.4,1.96629358169502e-05,1.28275820515582e-05,2.76077712124458e-05
